14107	2014-09-16	22	27	17	11	25	14	11	14	17	22	25	27	16
14106	2014-09-14	21	18	09	17	14	25	09	14	17	18	21	25	15
14105	2014-09-11	27	19	17	14	32	16	14	16	17	19	27	32	04
14104	2014-09-09	02	06	28	19	12	27	02	06	12	19	27	28	13
14103	2014-09-07	08	10	33	18	09	03	03	08	09	10	18	33	04
14102	2014-09-04	31	24	21	14	16	28	14	16	21	24	28	31	13
14101	2014-09-02	18	16	23	32	24	20	16	18	20	23	24	32	07
14100	2014-08-31	09	01	16	10	14	06	01	06	09	10	14	16	11
14099	2014-08-28	05	32	13	10	11	01	01	05	10	11	13	32	14
14098	2014-08-26	17	31	29	20	13	02	02	13	17	20	29	31	07
14097	2014-08-24	27	13	24	25	07	32	07	13	24	25	27	32	15
14096	2014-08-21	17	12	22	24	14	19	12	14	17	19	22	24	08
14095	2014-08-19	22	05	08	06	14	31	05	06	08	14	22	31	08
14094	2014-08-17	23	01	29	10	20	18	01	10	18	20	23	29	01
14093	2014-08-14	10	20	08	02	29	09	02	08	09	10	20	29	05
14092	2014-08-12	03	22	19	13	18	26	03	13	18	19	22	26	07
14091	2014-08-10	05	01	29	27	12	19	01	05	12	19	27	29	14
14090	2014-08-07	19	24	09	05	11	32	05	09	11	19	24	32	13
14089	2014-08-05	27	14	04	30	17	06	04	06	14	17	27	30	09
14088	2014-08-03	16	03	14	06	29	11	03	06	11	14	16	29	15
14087	2014-07-31	18	06	23	33	32	22	06	18	22	23	32	33	06
14086	2014-07-29	14	02	12	10	04	30	02	04	10	12	14	30	08
14085	2014-07-27	02	29	19	01	11	23	01	02	11	19	23	29	08
14084	2014-07-24	13	25	01	06	10	09	01	06	09	10	13	25	08
14083	2014-07-22	23	33	05	21	06	19	05	06	19	21	23	33	12
14082	2014-07-20	20	04	26	29	02	25	02	04	20	25	26	29	11
14081	2014-07-17	29	08	22	27	24	14	08	14	22	24	27	29	10
14080	2014-07-15	25	05	30	14	17	16	05	14	16	17	25	30	07
14079	2014-07-13	02	28	22	07	27	16	02	07	16	22	27	28	02
14078	2014-07-10	06	02	03	09	17	05	02	03	05	06	09	17	07
14077	2014-07-08	15	22	09	12	08	19	08	09	12	15	19	22	10
14076	2014-07-06	33	10	12	18	17	06	06	10	12	17	18	33	11
14075	2014-07-03	22	29	11	27	09	03	03	09	11	22	27	29	06
14074	2014-07-01	30	06	03	31	01	13	01	03	06	13	30	31	12
14073	2014-06-29	12	20	33	30	16	01	01	12	16	20	30	33	02
14072	2014-06-26	01	13	19	32	07	03	01	03	07	13	19	32	16
14071	2014-06-24	22	04	12	02	17	25	02	04	12	17	22	25	14
14070	2014-06-22	07	09	28	19	01	29	01	07	09	19	28	29	07
14069	2014-06-19	19	12	05	30	17	25	05	12	17	19	25	30	11
14068	2014-06-17	13	22	27	12	04	29	04	12	13	22	27	29	16
14067	2014-06-15	17	06	23	01	07	18	01	06	07	17	18	23	06
14066	2014-06-12	05	02	18	21	17	15	02	05	15	17	18	21	16
14065	2014-06-10	22	04	08	05	10	03	03	04	05	08	10	22	06
14064	2014-06-08	32	02	29	09	16	15	02	09	15	16	29	32	14
14063	2014-06-05	22	17	08	31	21	03	03	08	17	21	22	31	16
14062	2014-06-03	09	15	24	25	06	26	06	09	15	24	25	26	09
14061	2014-06-01	14	28	02	17	31	27	02	14	17	27	28	31	08
14060	2014-05-29	03	25	18	14	05	33	03	05	14	18	25	33	06
14059	2014-05-27	12	05	25	13	08	23	05	08	12	13	23	25	13
14058	2014-05-25	03	14	25	12	13	02	02	03	12	13	14	25	11
14057	2014-05-22	31	12	04	02	18	23	02	04	12	18	23	31	08
14056	2014-05-20	28	20	01	11	18	29	01	11	18	20	28	29	01
14055	2014-05-18	19	30	21	09	02	14	02	09	14	19	21	30	04
14054	2014-05-15	01	11	05	29	04	30	01	04	05	11	29	30	14
14053	2014-05-13	22	31	17	19	14	26	14	17	19	22	26	31	02
14052	2014-05-11	28	30	13	15	33	09	09	13	15	28	30	33	08
14051	2014-05-08	21	19	24	10	23	16	10	16	19	21	23	24	13
14050	2014-05-06	26	32	17	03	25	23	03	17	23	25	26	32	13
14049	2014-05-04	32	07	23	16	17	06	06	07	16	17	23	32	06
14048	2014-05-01	24	25	16	09	17	06	06	09	16	17	24	25	16
14047	2014-04-29	11	19	08	10	12	29	08	10	11	12	19	29	15
14046	2014-04-27	02	22	18	10	11	17	02	10	11	17	18	22	10
14045	2014-04-24	04	02	09	22	11	19	02	04	09	11	19	22	15
14044	2014-04-22	27	04	28	09	33	21	04	09	21	27	28	33	12
14043	2014-04-20	02	14	05	09	33	24	02	05	09	14	24	33	09
14042	2014-04-17	33	28	25	15	12	20	12	15	20	25	28	33	14
14041	2014-04-15	21	18	07	22	11	16	07	11	16	18	21	22	02
14040	2014-04-13	04	12	03	11	06	15	03	04	06	11	12	15	08
14039	2014-04-10	15	31	11	03	19	20	03	11	15	19	20	31	07
14038	2014-04-08	23	07	24	22	33	04	04	07	22	23	24	33	16
14037	2014-04-06	24	14	25	30	06	13	06	13	14	24	25	30	07
14036	2014-04-03	08	11	07	09	01	22	01	07	08	09	11	22	03
14035	2014-04-01	17	07	33	32	08	09	07	08	09	17	32	33	06
14034	2014-03-30	01	08	04	25	03	31	01	03	04	08	25	31	06
14033	2014-03-27	33	13	32	28	05	23	05	13	23	28	32	33	12
14032	2014-03-25	33	14	29	22	01	02	01	02	14	22	29	33	07
14031	2014-03-23	27	10	21	16	17	04	04	10	16	17	21	27	14
14030	2014-03-20	30	12	19	24	18	23	12	18	19	23	24	30	10
14029	2014-03-18	07	21	16	29	02	14	02	07	14	16	21	29	14
14028	2014-03-16	16	21	27	30	32	06	06	16	21	27	30	32	05
14027	2014-03-13	31	08	30	14	16	10	08	10	14	16	30	31	01
14026	2014-03-11	23	06	11	05	02	01	01	02	05	06	11	23	14
14025	2014-03-09	16	30	01	05	14	10	01	05	10	14	16	30	16
14024	2014-03-06	08	10	16	23	20	30	08	10	16	20	23	30	09
14023	2014-03-04	09	21	17	13	07	22	07	09	13	17	21	22	10
14022	2014-03-02	06	21	26	07	10	04	04	06	07	10	21	26	16
14021	2014-02-27	29	10	22	17	15	08	08	10	15	17	22	29	12
14020	2014-02-25	09	25	14	23	24	17	09	14	17	23	24	25	15
14019	2014-02-23	20	15	19	10	02	21	02	10	15	19	20	21	07
14018	2014-02-20	13	33	30	21	17	18	13	17	18	21	30	33	15
14017	2014-02-18	26	06	25	04	14	07	04	06	07	14	25	26	10
14016	2014-02-16	07	02	24	21	03	13	02	03	07	13	21	24	08
14015	2014-02-13	11	19	30	32	33	02	02	11	19	30	32	33	09
14014	2014-02-11	04	22	25	19	29	09	04	09	19	22	25	29	15
14013	2014-02-09	15	21	13	05	17	09	05	09	13	15	17	21	13
14012	2014-01-28	21	24	19	01	11	08	01	08	11	19	21	24	08
14011	2014-01-26	14	13	21	32	09	10	09	10	13	14	21	32	02
14010	2014-01-23	33	31	05	07	20	08	05	07	08	20	31	33	11
14009	2014-01-21	19	20	09	25	08	32	08	09	19	20	25	32	16
14008	2014-01-19	30	21	16	14	05	29	05	14	16	21	29	30	12
14007	2014-01-16	28	12	14	18	08	10	08	10	12	14	18	28	14
14006	2014-01-14	07	27	17	03	04	21	03	04	07	17	21	27	14
14005	2014-01-12	33	18	15	32	27	23	15	18	23	27	32	33	04
14004	2014-01-09	25	01	19	24	04	22	01	04	19	22	24	25	15
14003	2014-01-07	10	33	30	06	28	11	06	10	11	28	30	33	12
14002	2014-01-05	32	04	31	33	23	21	04	21	23	31	32	33	04
14001	2014-01-02	09	27	29	20	03	15	03	09	15	20	27	29	01
13154	2013-12-31	19	11	07	29	24	14	07	11	14	19	24	29	05
13153	2013-12-29	18	28	11	08	33	13	08	11	13	18	28	33	10
13152	2013-12-26	06	04	16	18	29	14	04	06	14	16	18	29	05
13151	2013-12-24	09	33	03	19	10	28	03	09	10	19	28	33	09
13150	2013-12-22	15	26	01	25	29	16	01	15	16	25	26	29	10
13149	2013-12-19	25	18	32	09	26	30	09	18	25	26	30	32	11
13148	2013-12-17	06	22	11	12	14	17	06	11	12	14	17	22	01
13147	2013-12-15	19	30	17	02	15	16	02	15	16	17	19	30	08
13146	2013-12-12	30	20	25	32	33	08	08	20	25	30	32	33	01
13145	2013-12-10	13	10	24	16	23	06	06	10	13	16	23	24	15
13144	2013-12-08	27	19	31	05	12	07	05	07	12	19	27	31	02
13143	2013-12-05	27	18	32	21	22	12	12	18	21	22	27	32	11
13142	2013-12-03	12	20	29	14	22	11	11	12	14	20	22	29	14
13141	2013-12-01	05	04	31	03	25	30	03	04	05	25	30	31	04
13140	2013-11-28	22	12	13	21	05	01	01	05	12	13	21	22	10
13139	2013-11-26	11	27	07	21	13	08	07	08	11	13	21	27	08
13138	2013-11-24	27	28	24	16	15	04	04	15	16	24	27	28	03
13137	2013-11-21	27	17	04	19	24	23	04	17	19	23	24	27	10
13136	2013-11-19	26	16	18	06	04	14	04	06	14	16	18	26	06
13135	2013-11-17	24	31	09	23	29	25	09	23	24	25	29	31	12
13134	2013-11-14	25	17	18	01	19	29	01	17	18	19	25	29	10
13133	2013-11-12	22	12	04	07	25	19	04	07	12	19	22	25	01
13132	2013-11-10	22	27	20	23	25	21	20	21	22	23	25	27	12
13131	2013-11-07	19	12	17	26	06	04	04	06	12	17	19	26	09
13130	2013-11-05	03	01	16	33	15	31	01	03	15	16	31	33	08
13129	2013-11-03	27	31	14	05	10	06	05	06	10	14	27	31	14
13128	2013-10-31	25	31	17	13	07	19	07	13	17	19	25	31	08
13127	2013-10-29	22	13	03	20	02	33	02	03	13	20	22	33	14
13126	2013-10-27	19	31	04	33	10	27	04	10	19	27	31	33	16
13125	2013-10-24	28	25	04	08	18	06	04	06	08	18	25	28	16
13124	2013-10-22	09	15	30	03	25	23	03	09	15	23	25	30	07
13123	2013-10-20	25	02	11	17	01	06	01	02	06	11	17	25	02
13122	2013-10-17	27	07	10	26	15	13	07	10	13	15	26	27	11
13121	2013-10-15	07	06	05	25	27	04	04	05	06	07	25	27	07
13120	2013-10-13	06	23	18	13	05	31	05	06	13	18	23	31	11
13119	2013-10-10	20	26	22	15	32	05	05	15	20	22	26	32	09
13118	2013-10-08	33	32	02	17	03	22	02	03	17	22	32	33	16
13117	2013-10-06	33	27	24	12	09	13	09	12	13	24	27	33	16
13116	2013-10-03	21	33	12	32	26	15	12	15	21	26	32	33	07
13115	2013-10-01	03	18	27	17	16	12	03	12	16	17	18	27	08
13114	2013-09-29	21	17	04	06	33	23	04	06	17	21	23	33	07
13113	2013-09-26	33	24	07	04	17	11	04	07	11	17	24	33	09
13112	2013-09-24	31	13	12	22	01	06	01	06	12	13	22	31	07
13111	2013-09-22	06	02	33	03	01	08	01	02	03	06	08	33	13
13110	2013-09-19	21	18	17	29	32	15	15	17	18	21	29	32	13
13109	2013-09-17	24	09	23	29	32	27	09	23	24	27	29	32	08
13108	2013-09-15	31	32	21	28	16	22	16	21	22	28	31	32	05
13107	2013-09-12	17	11	28	31	07	09	07	09	11	17	28	31	11
13106	2013-09-10	11	32	09	23	30	31	09	11	23	30	31	32	06
13105	2013-09-08	11	27	01	31	32	23	01	11	23	27	31	32	09
13104	2013-09-05	17	02	28	04	15	01	01	02	04	15	17	28	11
13103	2013-09-03	04	20	09	18	02	13	02	04	09	13	18	20	07
13102	2013-09-01	16	05	08	02	06	04	02	04	05	06	08	16	03
13101	2013-08-29	05	23	32	09	27	07	05	07	09	23	27	32	01
13100	2013-08-27	20	16	08	04	14	11	04	08	11	14	16	20	11
13099	2013-08-25	20	26	31	21	05	11	05	11	20	21	26	31	03
13098	2013-08-22	19	20	26	07	15	18	07	15	18	19	20	26	14
13097	2013-08-20	17	23	22	14	25	05	05	14	17	22	23	25	07
13096	2013-08-18	28	22	01	30	02	29	01	02	22	28	29	30	15
13095	2013-08-15	29	28	19	15	01	06	01	06	15	19	28	29	10
13094	2013-08-13	14	02	22	18	04	20	02	04	14	18	20	22	07
13093	2013-08-11	31	26	08	02	29	01	01	02	08	26	29	31	14
13092	2013-08-08	26	11	07	21	31	15	07	11	15	21	26	31	06
13091	2013-08-06	31	14	24	28	04	25	04	14	24	25	28	31	10
13090	2013-08-04	11	24	02	23	05	29	02	05	11	23	24	29	08
13089	2013-08-01	04	08	19	25	21	12	04	08	12	19	21	25	13
13088	2013-07-30	15	09	21	22	24	20	09	15	20	21	22	24	14
13087	2013-07-28	24	28	23	02	13	19	02	13	19	23	24	28	05
13086	2013-07-25	02	11	26	04	16	13	02	04	11	13	16	26	11
13085	2013-07-23	02	12	16	08	14	32	02	08	12	14	16	32	16
13084	2013-07-21	21	07	05	09	20	11	05	07	09	11	20	21	03
13083	2013-07-18	12	19	14	06	23	05	05	06	12	14	19	23	09
13082	2013-07-16	22	14	20	04	13	30	04	13	14	20	22	30	06
13081	2013-07-14	01	10	31	13	04	21	01	04	10	13	21	31	13
13080	2013-07-11	23	28	11	32	10	12	10	11	12	23	28	32	16
13079	2013-07-09	26	07	22	19	13	17	07	13	17	19	22	26	13
13078	2013-07-07	05	26	17	27	18	03	03	05	17	18	26	27	15
13077	2013-07-04	09	14	26	24	29	23	09	14	23	24	26	29	03
13076	2013-07-02	23	24	29	30	14	26	14	23	24	26	29	30	03
13075	2013-06-30	04	09	06	33	25	30	04	06	09	25	30	33	14
13074	2013-06-27	06	08	32	14	03	19	03	06	08	14	19	32	03
13073	2013-06-25	13	20	28	17	09	02	02	09	13	17	20	28	11
13072	2013-06-23	08	33	14	19	11	02	02	08	11	14	19	33	09
13071	2013-06-20	21	12	26	28	05	23	05	12	21	23	26	28	09
13070	2013-06-18	02	28	10	30	09	03	02	03	09	10	28	30	06
13069	2013-06-16	30	16	18	17	07	33	07	16	17	18	30	33	06
13068	2013-06-13	13	20	25	02	27	07	02	07	13	20	25	27	06
13067	2013-06-11	09	01	04	30	15	22	01	04	09	15	22	30	06
13066	2013-06-09	17	16	20	01	03	32	01	03	16	17	20	32	07
13065	2013-06-06	23	07	30	19	18	29	07	18	19	23	29	30	02
13064	2013-06-04	13	25	22	09	32	01	01	09	13	22	25	32	12
13063	2013-06-02	31	20	15	23	10	18	10	15	18	20	23	31	12
13062	2013-05-30	22	19	06	01	07	27	01	06	07	19	22	27	02
13061	2013-05-28	06	05	18	13	12	07	05	06	07	12	13	18	12
13060	2013-05-26	07	05	20	13	19	10	05	07	10	13	19	20	15
13059	2013-05-23	27	29	03	10	24	18	03	10	18	24	27	29	09
13058	2013-05-21	24	08	11	21	17	23	08	11	17	21	23	24	05
13057	2013-05-19	13	19	26	16	28	23	13	16	19	23	26	28	05
13056	2013-05-16	12	29	26	03	25	28	03	12	25	26	28	29	16
13055	2013-05-14	32	19	27	18	22	08	08	18	19	22	27	32	06
13054	2013-05-12	08	14	04	03	28	21	03	04	08	14	21	28	14
13053	2013-05-09	30	22	03	33	13	12	03	12	13	22	30	33	14
13052	2013-05-07	14	22	24	06	21	07	06	07	14	21	22	24	13
13051	2013-05-05	29	08	15	28	19	12	08	12	15	19	28	29	02
13050	2013-05-02	22	07	03	13	25	18	03	07	13	18	22	25	03
13049	2013-04-30	16	32	14	10	21	13	10	13	14	16	21	32	14
13048	2013-04-28	32	28	30	10	17	13	10	13	17	28	30	32	04
13047	2013-04-25	01	27	17	30	11	08	01	08	11	17	27	30	12
13046	2013-04-23	19	03	24	26	16	20	03	16	19	20	24	26	06
13045	2013-04-21	07	06	14	31	08	23	06	07	08	14	23	31	12
13044	2013-04-18	28	26	11	03	18	05	03	05	11	18	26	28	06
13043	2013-04-16	17	25	06	15	14	03	03	06	14	15	17	25	16
13042	2013-04-14	15	08	33	13	01	12	01	08	12	13	15	33	03
13041	2013-04-11	23	17	10	02	24	12	02	10	12	17	23	24	05
13040	2013-04-09	10	02	12	04	17	30	02	04	10	12	17	30	10
13039	2013-04-07	02	15	24	29	01	14	01	02	14	15	24	29	06
13038	2013-04-04	15	10	12	14	19	09	09	10	12	14	15	19	11
13037	2013-04-02	18	15	32	28	27	02	02	15	18	27	28	32	14
13036	2013-03-31	29	05	31	09	27	04	04	05	09	27	29	31	13
13035	2013-03-28	26	17	15	14	30	01	01	14	15	17	26	30	02
13034	2013-03-26	20	06	22	33	26	15	06	15	20	22	26	33	09
13033	2013-03-24	06	28	17	19	13	05	05	06	13	17	19	28	01
13032	2013-03-21	04	21	29	30	33	25	04	21	25	29	30	33	03
13031	2013-03-19	03	15	14	13	33	21	03	13	14	15	21	33	03
13030	2013-03-17	25	26	07	29	18	14	07	14	18	25	26	29	06
13029	2013-03-14	29	23	06	19	10	07	06	07	10	19	23	29	12
13028	2013-03-12	07	25	08	26	28	14	07	08	14	25	26	28	13
13027	2013-03-10	24	21	01	12	04	02	01	02	04	12	21	24	12
13026	2013-03-07	04	11	14	15	22	31	04	11	14	15	22	31	11
13025	2013-03-05	30	16	18	25	17	24	16	17	18	24	25	30	08
13024	2013-03-03	04	23	30	05	27	13	04	05	13	23	27	30	09
13023	2013-02-28	32	03	15	06	18	30	03	06	15	18	30	32	05
13022	2013-02-26	15	07	04	02	20	09	02	04	07	09	15	20	07
13021	2013-02-24	19	31	26	01	17	06	01	06	17	19	26	31	11
13020	2013-02-21	16	01	07	21	12	08	01	07	08	12	16	21	01
13019	2013-02-19	20	26	16	05	01	02	01	02	05	16	20	26	06
13018	2013-02-17	30	08	28	29	13	02	02	08	13	28	29	30	05
13017	2013-02-07	31	12	30	32	04	06	04	06	12	30	31	32	09
13016	2013-02-05	12	06	02	28	14	05	02	05	06	12	14	28	05
13015	2013-02-03	05	18	13	06	07	11	05	06	07	11	13	18	15
13014	2013-01-31	05	17	19	20	04	02	02	04	05	17	19	20	08
13013	2013-01-29	06	19	13	28	05	22	05	06	13	19	22	28	09
13012	2013-01-27	06	28	22	17	29	14	06	14	17	22	28	29	02
13011	2013-01-24	12	03	17	27	29	24	03	12	17	24	27	29	09
13010	2013-01-22	32	01	09	17	33	11	01	09	11	17	32	33	12
13009	2013-01-20	04	16	23	01	13	09	01	04	09	13	16	23	02
13008	2013-01-17	17	32	03	25	08	21	03	08	17	21	25	32	15
13007	2013-01-15	32	02	15	26	09	22	02	09	15	22	26	32	01
13006	2013-01-13	22	13	30	09	10	17	09	10	13	17	22	30	13
13005	2013-01-10	01	25	32	13	31	14	01	13	14	25	31	32	12
13004	2013-01-08	10	27	06	16	20	32	06	10	16	20	27	32	08
13003	2013-01-06	22	28	23	26	33	27	22	23	26	27	28	33	09
13002	2013-01-03	16	30	01	22	28	18	01	16	18	22	28	30	12
13001	2013-01-01	06	15	25	08	24	14	06	08	14	15	24	25	06
12154	2012-12-30	05	16	12	32	28	07	05	07	12	16	28	32	04
12153	2012-12-27	21	11	04	05	28	27	04	05	11	21	27	28	10
12152	2012-12-25	28	10	29	12	18	22	10	12	18	22	28	29	07
12151	2012-12-23	25	24	32	14	26	05	05	14	24	25	26	32	01
12150	2012-12-20	17	23	24	09	26	11	09	11	17	23	24	26	07
12149	2012-12-18	26	25	32	01	13	05	01	05	13	25	26	32	13
12148	2012-12-16	03	21	06	11	31	17	03	06	11	17	21	31	07
12147	2012-12-13	24	15	23	32	02	12	02	12	15	23	24	32	09
12146	2012-12-11	07	05	32	01	29	13	01	05	07	13	29	32	13
12145	2012-12-09	05	28	26	27	20	33	05	20	26	27	28	33	03
12144	2012-12-06	03	10	13	30	12	27	03	10	12	13	27	30	04
12143	2012-12-04	08	25	07	30	18	32	07	08	18	25	30	32	06
12142	2012-12-02	31	22	05	29	18	28	05	18	22	28	29	31	06
12141	2012-11-29	20	08	05	03	27	19	03	05	08	19	20	27	09
12140	2012-11-27	31	30	33	14	27	18	14	18	27	30	31	33	15
12139	2012-11-25	08	24	21	31	28	19	08	19	21	24	28	31	15
12138	2012-11-22	07	16	21	17	01	19	01	07	16	17	19	21	14
12137	2012-11-20	01	13	17	02	04	06	01	02	04	06	13	17	07
12136	2012-11-18	07	21	28	17	02	08	02	07	08	17	21	28	11
12135	2012-11-15	02	08	11	17	07	05	02	05	07	08	11	17	16
12134	2012-11-13	05	07	13	06	23	02	02	05	06	07	13	23	15
12133	2012-11-11	20	01	29	21	08	11	01	08	11	20	21	29	02
12132	2012-11-08	16	25	07	12	17	21	07	12	16	17	21	25	10
12131	2012-11-06	06	19	32	28	26	18	06	18	19	26	28	32	12
12130	2012-11-04	20	15	22	31	01	03	01	03	15	20	22	31	03
12129	2012-11-01	21	01	07	09	17	29	01	07	09	17	21	29	01
12128	2012-10-30	30	12	05	09	31	29	05	09	12	29	30	31	05
12127	2012-10-28	26	09	11	21	32	01	01	09	11	21	26	32	08
12126	2012-10-25	12	24	05	23	15	03	03	05	12	15	23	24	07
12125	2012-10-23	12	13	26	29	08	33	08	12	13	26	29	33	01
12124	2012-10-21	07	33	21	27	06	25	06	07	21	25	27	33	11
12123	2012-10-18	10	08	25	16	28	33	08	10	16	25	28	33	09
12122	2012-10-16	19	29	12	22	28	13	12	13	19	22	28	29	11
12121	2012-10-14	01	20	07	24	08	23	01	07	08	20	23	24	11
12120	2012-10-11	01	04	20	24	28	29	01	04	20	24	28	29	16
12119	2012-10-09	12	20	27	25	26	28	12	20	25	26	27	28	13
12118	2012-10-07	06	12	05	15	07	28	05	06	07	12	15	28	11
12117	2012-10-04	24	15	18	20	28	13	13	15	18	20	24	28	09
12116	2012-10-02	31	29	32	21	03	26	03	21	26	29	31	32	03
12115	2012-09-30	03	32	24	20	26	08	03	08	20	24	26	32	14
12114	2012-09-27	29	06	11	26	27	01	01	06	11	26	27	29	15
12113	2012-09-25	06	09	18	03	32	13	03	06	09	13	18	32	06
12112	2012-09-23	15	31	20	21	27	08	08	15	20	21	27	31	06
12111	2012-09-20	10	31	09	20	22	02	02	09	10	20	22	31	13
12110	2012-09-18	07	03	13	10	32	22	03	07	10	13	22	32	09
12109	2012-09-16	29	12	31	02	26	24	02	12	24	26	29	31	03
12108	2012-09-13	13	12	19	01	09	28	01	09	12	13	19	28	13
12107	2012-09-11	31	15	11	25	24	12	11	12	15	24	25	31	09
12106	2012-09-09	32	13	22	20	14	23	13	14	20	22	23	32	16
12105	2012-09-06	17	06	13	15	14	30	06	13	14	15	17	30	04
12104	2012-09-04	28	19	09	05	04	10	04	05	09	10	19	28	03
12103	2012-09-02	09	04	14	11	33	32	04	09	11	14	32	33	02
12102	2012-08-30	13	25	30	27	29	28	13	25	27	28	29	30	15
12101	2012-08-28	33	12	09	17	18	20	09	12	17	18	20	33	02
12100	2012-08-26	33	15	05	07	25	18	05	07	15	18	25	33	10
12099	2012-08-23	21	08	27	16	15	12	08	12	15	16	21	27	16
12098	2012-08-21	12	31	19	26	29	02	02	12	19	26	29	31	09
12097	2012-08-19	14	13	08	22	19	05	05	08	13	14	19	22	06
12096	2012-08-16	07	29	11	16	33	04	04	07	11	16	29	33	07
12095	2012-08-14	24	29	17	27	28	30	17	24	27	28	29	30	02
12094	2012-08-12	14	09	33	23	16	06	06	09	14	16	23	33	15
12093	2012-08-09	19	24	33	21	03	05	03	05	19	21	24	33	13
12092	2012-08-07	17	18	32	28	06	13	06	13	17	18	28	32	03
12091	2012-08-05	07	05	21	19	08	01	01	05	07	08	19	21	16
12090	2012-08-02	20	30	25	02	29	13	02	13	20	25	29	30	11
12089	2012-07-31	25	03	13	14	10	07	03	07	10	13	14	25	11
12088	2012-07-29	23	03	24	27	05	31	03	05	23	24	27	31	15
12087	2012-07-26	13	14	11	10	03	22	03	10	11	13	14	22	09
12086	2012-07-24	09	08	23	15	13	22	08	09	13	15	22	23	08
12085	2012-07-22	24	17	30	05	33	31	05	17	24	30	31	33	05
12084	2012-07-19	02	28	26	20	29	10	02	10	20	26	28	29	14
12083	2012-07-17	04	33	15	14	26	09	04	09	14	15	26	33	04
12082	2012-07-15	22	11	04	29	18	02	02	04	11	18	22	29	06
12081	2012-07-12	29	05	25	02	24	10	02	05	10	24	25	29	06
12080	2012-07-10	09	15	14	04	16	27	04	09	14	15	16	27	03
12079	2012-07-08	33	24	06	12	30	07	06	07	12	24	30	33	12
12078	2012-07-05	15	24	08	22	28	33	08	15	22	24	28	33	12
12077	2012-07-03	26	28	02	18	13	04	02	04	13	18	26	28	12
12076	2012-07-01	29	22	11	18	30	27	11	18	22	27	29	30	15
12075	2012-06-28	06	23	04	32	29	22	04	06	22	23	29	32	11
12074	2012-06-26	32	16	28	19	18	15	15	16	18	19	28	32	08
12073	2012-06-24	27	17	07	09	10	04	04	07	09	10	17	27	05
12072	2012-06-21	02	03	13	30	07	09	02	03	07	09	13	30	06
12071	2012-06-19	21	19	23	22	03	04	03	04	19	21	22	23	08
12070	2012-06-17	04	02	31	32	24	03	02	03	04	24	31	32	11
12069	2012-06-14	20	11	18	10	29	08	08	10	11	18	20	29	06
12068	2012-06-12	32	22	17	05	26	33	05	17	22	26	32	33	10
12067	2012-06-10	04	26	30	10	21	05	04	05	10	21	26	30	16
12066	2012-06-07	01	26	29	02	09	33	01	02	09	26	29	33	12
12065	2012-06-05	19	08	27	10	18	31	08	10	18	19	27	31	14
12064	2012-06-03	23	10	16	24	11	05	05	10	11	16	23	24	11
12063	2012-05-31	24	17	10	02	19	27	02	10	17	19	24	27	12
12062	2012-05-29	02	31	17	16	20	13	02	13	16	17	20	31	07
12061	2012-05-27	03	18	11	08	14	12	03	08	11	12	14	18	14
12060	2012-05-24	17	16	29	07	10	13	07	10	13	16	17	29	01
12059	2012-05-22	21	13	26	04	22	31	04	13	21	22	26	31	01
12058	2012-05-20	20	26	25	03	06	15	03	06	15	20	25	26	04
12057	2012-05-17	21	31	27	03	05	19	03	05	19	21	27	31	04
12056	2012-05-15	04	14	26	31	17	07	04	07	14	17	26	31	10
12055	2012-05-13	06	24	28	04	13	20	04	06	13	20	24	28	01
12054	2012-05-10	14	20	18	30	33	06	06	14	18	20	30	33	14
12053	2012-05-08	33	25	04	22	27	15	04	15	22	25	27	33	04
12052	2012-05-06	03	05	20	06	24	02	02	03	05	06	20	24	04
12051	2012-05-03	02	14	17	12	30	31	02	12	14	17	30	31	09
12050	2012-05-01	15	07	13	17	24	19	07	13	15	17	19	24	11
12049	2012-04-29	20	19	04	12	13	32	04	12	13	19	20	32	02
12048	2012-04-26	30	05	01	14	24	22	01	05	14	22	24	30	10
12047	2012-04-24	06	33	11	07	32	16	06	07	11	16	32	33	11
12046	2012-04-22	20	33	19	04	12	23	04	12	19	20	23	33	06
12045	2012-04-19	21	20	27	08	30	11	08	11	20	21	27	30	09
12044	2012-04-17	09	06	25	10	14	22	06	09	10	14	22	25	03
12043	2012-04-15	02	11	33	26	09	21	02	09	11	21	26	33	03
12042	2012-04-12	05	06	19	24	28	11	05	06	11	19	24	28	16
12041	2012-04-10	20	24	08	32	11	15	08	11	15	20	24	32	02
12040	2012-04-08	22	09	31	08	25	03	03	08	09	22	25	31	10
12039	2012-04-05	02	22	01	29	13	05	01	02	05	13	22	29	08
12038	2012-04-03	15	19	11	09	33	10	09	10	11	15	19	33	16
12037	2012-04-01	24	19	14	05	28	33	05	14	19	24	28	33	09
12036	2012-03-29	02	19	26	11	18	13	02	11	13	18	19	26	09
12035	2012-03-27	24	12	11	21	26	09	09	11	12	21	24	26	05
12034	2012-03-25	02	23	33	03	08	32	02	03	08	23	32	33	16
12033	2012-03-22	27	16	03	17	15	02	02	03	15	16	17	27	04
12032	2012-03-20	02	24	10	22	17	01	01	02	10	17	22	24	04
12031	2012-03-18	22	04	24	31	27	16	04	16	22	24	27	31	03
12030	2012-03-15	18	21	31	10	09	17	09	10	17	18	21	31	08
12029	2012-03-13	07	25	26	15	04	28	04	07	15	25	26	28	03
12028	2012-03-11	30	15	10	28	21	20	10	15	20	21	28	30	11
